p1,p2,tilt
0.0683333333,0.1625,0.5874046406303248
0.0683333333,0.1673611111,0.6940326115913614
0.0683333333,0.1722222222,0.7726571817321242
0.0683333333,0.1770833333,0.8787757343789236
0.0683333333,0.1819444444,1.170644261062771
0.0683333333,0.1868055556,1.2904087980684524
0.0683333333,0.1916666667,1.3913772616938418
0.0683333333,0.1965277778,1.5615593409258295
0.0683333333,0.2013888889,1.7650048360097255
0.0683333333,0.20625,1.8250828358283122
0.0683333333,0.2111111111,1.8478835942347405
0.0683333333,0.2159722222,2.148453358625003
0.0683333333,0.2208333333,2.356780211095815
0.0683333333,0.2256944444,2.389447780212154
0.0683333333,0.2305555556,2.5346039888319924
0.0683333333,0.2354166667,2.7190110681000954
0.0683333333,0.2402777778,2.7177523530407615
0.0683333333,0.2451388889,2.843076269649354
0.0683333333,0.25,3.0666481791954974
0.07,0.075,1.8135209927628573
0.07,0.0798611111,0.8172600249022889
0.07,0.0847222222,0.5066315338211521
0.07,0.0895833333,0.4766471343802514
0.07,0.0944444444,0.1614020267702166
0.07,0.0993055556,0.052043084191042255
0.07,0.1041666667,0.023676351598142284
0.07,0.1090277778,0.0833352912280195
0.07,0.1138888889,0.20331177143531315
0.07,0.11875,0.09686299885218559
0.07,0.1236111111,0.012077897029722907
0.07,0.1284722222,0.011085442734578062
0.07,0.1333333333,0.020917983574397322
0.07,0.1381944444,0.12380130604282205
0.07,0.1430555556,0.07320483484700348
0.07,0.1479166667,0.21386084734490032
0.07,0.1527777778,0.5030360509389441
0.07,0.1576388889,0.42678895677801115
0.07,0.1625,0.6368360706488142
0.07,0.1673611111,0.7580757242112542
0.07,0.1722222222,0.8975066989757734
0.07,0.1770833333,0.9340034400736708
0.07,0.1819444444,1.2142766366757505
0.07,0.1868055556,1.4548567795705394
0.07,0.1916666667,1.3410173140927215
0.07,0.1965277778,1.4977335332707944
0.07,0.2013888889,1.7075159760741425
0.07,0.20625,1.7618284973190568
0.07,0.2111111111,2.0095025691344657
0.07,0.2159722222,2.0848276549229556
0.07,0.2208333333,2.4223334405435604
0.07,0.2256944444,2.3285097975707916
0.07,0.2305555556,2.4840607330538322
0.07,0.2354166667,2.760253255901144
0.07,0.2402777778,2.822770405392335
0.07,0.2451388889,2.899437433750469
0.07,0.25,3.067531543112548
0.0716666667,0.075,2.0095832205673894
0.0716666667,0.0798611111,0.2745304071176048
0.0716666667,0.0847222222,0.1862474001756152
0.0716666667,0.0895833333,0.31613500304878067
0.0716666667,0.0944444444,0.10180900396718888
0.0716666667,0.0993055556,0.27657393868205765
0.0716666667,0.1041666667,0.20008627880302354
0.0716666667,0.1090277778,0.24666028794727776
0.0716666667,0.1138888889,0.3721589544769429
0.0716666667,0.11875,0.25212539574934606
0.0716666667,0.1236111111,0.1204407203526425
0.0716666667,0.1284722222,0.10606516472060816
0.0716666667,0.1333333333,0.0025984778933557805
0.0716666667,0.1381944444,0.25999884146688323
0.0716666667,0.1430555556,0.2547203660128092
0.0716666667,0.1479166667,0.4285504450873461
0.0716666667,0.1527777778,0.6856138490086443
0.0716666667,0.1576388889,0.6290748660867875
0.0716666667,0.1625,0.8619525327755709
0.0716666667,0.1673611111,0.9684573214686786
0.0716666667,0.1722222222,1.0401057958604678
0.0716666667,0.1770833333,1.2741028737594418
0.0716666667,0.1819444444,1.359797462653342
0.0716666667,0.1868055556,1.7052457865555959
0.0716666667,0.1916666667,1.7001699154975032
0.0716666667,0.1965277778,1.744060833234007
0.0716666667,0.2013888889,2.063542010560314
0.0716666667,0.20625,2.021926479330348
0.0716666667,0.2111111111,2.2635151301267027
0.0716666667,0.2159722222,2.393438478932795
0.0716666667,0.2208333333,2.3912191530950277
0.0716666667,0.2256944444,2.4484822712887593
0.0716666667,0.2305555556,2.5407482103138173
0.0716666667,0.2354166667,2.832956383618119
0.0716666667,0.2402777778,2.840869217860965
0.0716666667,0.2451388889,3.038112389338222
0.0716666667,0.25,3.1629491578353197
0.0733333333,0.075,1.952510161137476
0.0733333333,0.0798611111,0.003601741716989012
0.0733333333,0.0847222222,0.04920090785516721
0.0733333333,0.0895833333,0.20706836769259077
0.0733333333,0.0944444444,0.2141704005711929
0.0733333333,0.0993055556,0.35367455015452454
0.0733333333,0.1041666667,0.2588977210899066
0.0733333333,0.1090277778,0.3087247917923809
0.0733333333,0.1138888889,0.4380564526970194
0.0733333333,0.11875,0.32050724867655306
0.0733333333,0.1236111111,0.2016697757338926
0.0733333333,0.1284722222,0.22671355053743653
0.0733333333,0.1333333333,0.027468491898008072
0.0733333333,0.1381944444,0.29074353435510236
0.0733333333,0.1430555556,0.20575699805851644
0.0733333333,0.1479166667,0.41715007211364935
0.0733333333,0.1527777778,0.592047604622657
0.0733333333,0.1576388889,0.6794369528936358
0.0733333333,0.1625,0.8294185346045686
0.0733333333,0.1673611111,1.0455292916830061
0.0733333333,0.1722222222,1.0040686095902518
0.0733333333,0.1770833333,1.1322978789939742
0.0733333333,0.1819444444,1.3202372199269983
0.0733333333,0.1868055556,1.6671012833129963
0.0733333333,0.1916666667,1.6777829098117232
0.0733333333,0.1965277778,1.8197276235094433
0.0733333333,0.2013888889,2.0536486063324486
0.0733333333,0.20625,2.1180759229365775
0.0733333333,0.2111111111,2.2425545556765254
0.0733333333,0.2159722222,2.331072310724457
0.0733333333,0.2208333333,2.53314165582104
0.0733333333,0.2256944444,2.56480849100914
0.0733333333,0.2305555556,2.77886654280464
0.0733333333,0.2354166667,2.955247621497496
0.0733333333,0.2402777778,3.016524807681763
0.0733333333,0.2451388889,3.188038836504048
0.0733333333,0.25,3.3653472608267707
0.075,0.075,2.508951707370616
0.075,0.0798611111,0.38432814220653844
0.075,0.0847222222,0.22991984451776545
0.075,0.0895833333,0.3614596199147848
0.075,0.0944444444,0.08013897594708591
0.075,0.0993055556,0.288279095558434
0.075,0.1041666667,0.20348811552826582
0.075,0.1090277778,0.23272663578538952
0.075,0.1138888889,0.37493058460475415
0.075,0.11875,0.25506123097443834
0.075,0.1236111111,0.12158973720372272
0.075,0.1284722222,0.10992978402168238
0.075,0.1333333333,0.028325589485427568
0.075,0.1381944444,0.25910661776500304
0.075,0.1430555556,0.24160079713097302
0.075,0.1479166667,0.39846917311388913
0.075,0.1527777778,0.6007253175824213
0.075,0.1576388889,0.7015922861663486
0.075,0.1625,0.7324761706215851
0.075,0.1673611111,1.060673289856546
0.075,0.1722222222,1.1298645258868876
0.075,0.1770833333,1.2586954660414003
0.075,0.1819444444,1.3299545488485724
0.075,0.1868055556,1.6956642153253587
0.075,0.1916666667,1.6962976297903796
0.075,0.1965277778,1.8342684985963258
0.075,0.2013888889,2.0688550948264774
0.075,0.20625,2.134758455197864
0.075,0.2111111111,2.165438645129227
0.075,0.2159722222,2.348828634013629
0.075,0.2208333333,2.6555647394906465
0.075,0.2256944444,2.664687829732452
0.075,0.2305555556,2.830548392099198
0.075,0.2354166667,2.9698159107945252
0.075,0.2402777778,3.088039805261473
0.075,0.2451388889,3.184922191741839
0.075,0.25,3.34082332964033
0.0766666667,0.075,3.9177862783163477
0.0766666667,0.0798611111,1.7942378902783678
0.0766666667,0.0847222222,0.7813684188717337
0.0766666667,0.0895833333,0.6953470860411749
0.0766666667,0.0944444444,0.39013038824192703
0.0766666667,0.0993055556,0.08971515140250816
0.0766666667,0.1041666667,0.04587350685037486
0.0766666667,0.1090277778,0.044179239964997015
0.0766666667,0.1138888889,0.01978689545465057
0.0766666667,0.11875,0.012248337072917571
0.0766666667,0.1236111111,0.005658212930903248
0.0766666667,0.1284722222,0.019218191412816003
0.0766666667,0.1333333333,0.15681476244781187
0.0766666667,0.1381944444,0.33551764910686727
0.0766666667,0.1430555556,0.2551837732379724
0.0766666667,0.1479166667,0.4220307864575404
0.0766666667,0.1527777778,0.7661290615811724
0.0766666667,0.1576388889,0.6564701338364032
0.0766666667,0.1625,0.7931632546054221
0.0766666667,0.1673611111,1.0037680842847372
0.0766666667,0.1722222222,1.085487544423178
0.0766666667,0.1770833333,1.3226178024111759
0.0766666667,0.1819444444,1.4905680873273848
0.0766666667,0.1868055556,1.6274833249469145
0.0766666667,0.1916666667,1.620899778465973
0.0766666667,0.1965277778,1.8053591997822505
0.0766666667,0.2013888889,2.0029983417710286
0.0766666667,0.20625,2.0579941967840503
0.0766666667,0.2111111111,2.218164902382338
0.0766666667,0.2159722222,2.4014300612551893
0.0766666667,0.2208333333,2.6273310774832046
0.0766666667,0.2256944444,2.7078595735947455
0.0766666667,0.2305555556,2.8789398010860445
0.0766666667,0.2354166667,3.0167847508397383
0.0766666667,0.2402777778,3.1366407620517425
0.0766666667,0.2451388889,3.2309863289344536
0.0766666667,0.25,3.4181594567854825
0.0783333333,0.075,6.217529750919248
0.0783333333,0.0798611111,3.6536371602826745
0.0783333333,0.0847222222,0.6705510714185339
0.0783333333,0.0895833333,0.6802297457980458
0.0783333333,0.0944444444,0.08151226471511124
0.0783333333,0.0993055556,0.13880459842175522
0.0783333333,0.1041666667,0.04820003832588812
0.0783333333,0.1090277778,0.12593884220786028
0.0783333333,0.1138888889,0.25823619153501093
0.0783333333,0.11875,0.03550396968708818
0.0783333333,0.1236111111,0.1425479407822161
0.0783333333,0.1284722222,0.005971606940522467
0.0783333333,0.1333333333,0.2077729212009467
0.0783333333,0.1381944444,0.5812644859411056
0.0783333333,0.1430555556,0.4371239374203354
0.0783333333,0.1479166667,0.7394846782750353
0.0783333333,0.1527777778,0.9037968926891033
0.0783333333,0.1576388889,0.996908893458489
0.0783333333,0.1625,1.158205250707415
0.0783333333,0.1673611111,1.3651767626907103
0.0783333333,0.1722222222,1.44497231207326
0.0783333333,0.1770833333,1.4738640238746386
0.0783333333,0.1819444444,1.6701577644023764
0.0783333333,0.1868055556,1.9087689016008678
0.0783333333,0.1916666667,1.9300096730301877
0.0783333333,0.1965277778,2.073870617965593
0.0783333333,0.2013888889,2.322092856038038
0.0783333333,0.20625,2.329995269474578
0.0783333333,0.2111111111,2.309039688178282
0.0783333333,0.2159722222,2.4788451732710346
0.0783333333,0.2208333333,2.7138903638934493
0.0783333333,0.2256944444,2.7337544105152563
0.0783333333,0.2305555556,2.9606148123298675
0.0783333333,0.2354166667,3.102389022270972
0.0783333333,0.2402777778,3.218608062220648
0.0783333333,0.2451388889,3.296237757123127
0.0783333333,0.25,3.4913747564620925
0.08,0.075,9.246991555872064
0.08,0.0798611111,3.680675408338109
0.08,0.0847222222,0.3949619435396348
0.08,0.0895833333,0.5562811740103181
0.08,0.0944444444,0.06390179535065234
0.08,0.0993055556,0.22963984618080377
0.08,0.1041666667,0.15354381029075884
0.08,0.1090277778,0.23006402161794462
0.08,0.1138888889,0.21899900604634898
0.08,0.11875,0.13562985586926293
0.08,0.1236111111,0.0043974292426391184
0.08,0.1284722222,0.004815318600517841
0.08,0.1333333333,0.26521634082883566
0.08,0.1381944444,0.4089203847322115
0.08,0.1430555556,0.4956550338153158
0.08,0.1479166667,0.6904677784276315
0.08,0.1527777778,0.8615232572677459
0.08,0.1576388889,0.9566788765382658
0.08,0.1625,0.9885916614752305
0.08,0.1673611111,1.2275188908010366
0.08,0.1722222222,1.4108653164026972
0.08,0.1770833333,1.5480793733344178
0.08,0.1819444444,1.6249188859240846
0.08,0.1868055556,1.8837905829194799
0.08,0.1916666667,1.964048647936459
0.08,0.1965277778,2.131176132456572
0.08,0.2013888889,2.2772317354856066
0.08,0.20625,2.3380496137568785
0.08,0.2111111111,2.563529398654135
0.08,0.2159722222,2.7503091002957274
0.08,0.2208333333,2.8884839073345807
0.08,0.2256944444,2.9428805518401515
0.08,0.2305555556,3.108251760915659
0.08,0.2354166667,3.302820468851915
0.08,0.2402777778,3.3652569649526947
0.08,0.2451388889,3.475735655732395
0.08,0.25,3.6484353656641217
0.0816666667,0.075,11.02371224204214
0.0816666667,0.0798611111,4.276722447571516
0.0816666667,0.0847222222,0.7377133176358642
0.0816666667,0.0895833333,0.795492735969907
0.0816666667,0.0944444444,0.11724567266515973
0.0816666667,0.0993055556,0.13733099390886921
0.0816666667,0.1041666667,0.051854685200763175
0.0816666667,0.1090277778,0.13043876167134127
0.0816666667,0.1138888889,0.26067358258339013
0.0816666667,0.11875,0.035842070087255
0.0816666667,0.1236111111,0.1415583729597952
0.0816666667,0.1284722222,0.00570373247908508
0.0816666667,0.1333333333,0.17801693972191637
0.0816666667,0.1381944444,0.5759129744548347
0.0816666667,0.1430555556,0.518402636383243
0.0816666667,0.1479166667,0.7152208979460667
0.0816666667,0.1527777778,0.9697200964750092
0.0816666667,0.1576388889,0.9779340289602436
0.0816666667,0.1625,1.0261779015442358
0.0816666667,0.1673611111,1.3462244829645391
0.0816666667,0.1722222222,1.4318790071236172
0.0816666667,0.1770833333,1.4373512845491467
0.0816666667,0.1819444444,1.6340669987258785
0.0816666667,0.1868055556,1.9672967257777176
0.0816666667,0.1916666667,1.920346149154773
0.0816666667,0.1965277778,2.1445238692826054
0.0816666667,0.2013888889,2.2945436858744
0.0816666667,0.20625,2.355915615102071
0.0816666667,0.2111111111,2.5066065527033294
0.0816666667,0.2159722222,2.700148580956028
0.0816666667,0.2208333333,2.977050561016102
0.0816666667,0.2256944444,2.950085393267214
0.0816666667,0.2305555556,3.1311820323042365
0.0816666667,0.2354166667,3.3080660509131494
0.0816666667,0.2402777778,3.3988377926866526
0.0816666667,0.2451388889,3.5313252419647103
0.0816666667,0.25,3.703724607908398
0.0833333333,0.075,12.479199557942893
0.0833333333,0.0798611111,5.688330803734185
0.0833333333,0.0847222222,1.9700274328241756
0.0833333333,0.0895833333,1.2347772589479482
0.0833333333,0.0944444444,0.6775088681810725
0.0833333333,0.0993055556,0.14457277199323187
0.0833333333,0.1041666667,0.24702961654581498
0.0833333333,0.1090277778,0.09578595156914764
0.0833333333,0.1138888889,0.051378521283481575
0.0833333333,0.11875,0.1943083738133603
0.0833333333,0.1236111111,0.30177023819195603
0.0833333333,0.1284722222,0.2626676331281494
0.0833333333,0.1333333333,0.2983728559635734
0.0833333333,0.1381944444,0.7156666163668458
0.0833333333,0.1430555556,0.6243878564877243
0.0833333333,0.1479166667,0.6768649291897608
0.0833333333,0.1527777778,1.0469144006116944
0.0833333333,0.1576388889,0.9336330560983344
0.0833333333,0.1625,1.1875029530847643
0.0833333333,0.1673611111,1.2999572256343987
0.0833333333,0.1722222222,1.5005522714814403
0.0833333333,0.1770833333,1.6232555532574056
0.0833333333,0.1819444444,1.8146473507160195
0.0833333333,0.1868055556,2.0558309754294415
0.0833333333,0.1916666667,1.9771332050499903
0.0833333333,0.1965277778,2.1472922547307065
0.0833333333,0.2013888889,2.353162819598619
0.0833333333,0.20625,2.415295125480538
0.0833333333,0.2111111111,2.567492144174631
0.0833333333,0.2159722222,2.8002143322243227
0.0833333333,0.2208333333,3.0123631677366287
0.0833333333,0.2256944444,3.037845913365348
0.0833333333,0.2305555556,3.139960898970168
0.0833333333,0.2354166667,3.376273236258002
0.0833333333,0.2402777778,3.4555026477898383
0.0833333333,0.2451388889,3.5850895646984515
0.0833333333,0.25,3.7103439744950646
0.085,0.075,13.735609717592185
0.085,0.0798611111,7.851697712131661
0.085,0.0847222222,4.533359866671511
0.085,0.0895833333,1.7230308967353187
0.085,0.0944444444,0.44889220861625356
0.085,0.0993055556,0.033242315755362406
0.085,0.1041666667,0.129174151239046
0.085,0.1090277778,0.09519115272273933
0.085,0.1138888889,0.0024421698685284828
0.085,0.11875,0.15500613202687702
0.085,0.1236111111,0.2756981553818685
0.085,0.1284722222,0.2719851698161555
0.085,0.1333333333,0.502731402593077
0.085,0.1381944444,0.7610785045641906
0.085,0.1430555556,0.8370720649274509
0.085,0.1479166667,0.9360792196501142
0.085,0.1527777778,1.2122931760714666
0.085,0.1576388889,1.222433723558768
0.085,0.1625,1.3793490011566178
0.085,0.1673611111,1.6148866029581885
0.085,0.1722222222,1.6967799070230554
0.085,0.1770833333,1.8659663678896383
0.085,0.1819444444,2.029552236364229
0.085,0.1868055556,2.207457494309534
0.085,0.1916666667,2.3126366171833
0.085,0.1965277778,2.2415087424741147
0.085,0.2013888889,2.524989764141761
0.085,0.20625,2.545829028622214
0.085,0.2111111111,2.643576295076373
0.085,0.2159722222,2.850267474465471
0.085,0.2208333333,3.044323892455506
0.085,0.2256944444,3.0980594222536495
0.085,0.2305555556,3.229552049609942
0.085,0.2354166667,3.461249033358477
0.085,0.2402777778,3.540340256331776
0.085,0.2451388889,3.6312622276339375
0.085,0.25,3.787098539392598
0.0866666667,0.075,12.748945513032178
0.0866666667,0.0798611111,10.834381588827599
0.0866666667,0.0847222222,5.890196780924022
0.0866666667,0.0895833333,1.501425755666092
0.0866666667,0.0944444444,0.16497504397032528
0.0866666667,0.0993055556,0.10417299478238455
0.0866666667,0.1041666667,0.09056909042152543
0.0866666667,0.1090277778,0.014602418169194628
0.0866666667,0.1138888889,0.024710537723413598
0.0866666667,0.11875,0.1888400670116831
0.0866666667,0.1236111111,0.3177312738842001
0.0866666667,0.1284722222,0.20300998294758296
0.0866666667,0.1333333333,0.4421065367049875
0.0866666667,0.1381944444,0.7925911766320907
0.0866666667,0.1430555556,0.6618432811010502
0.0866666667,0.1479166667,0.9838676033273429
0.0866666667,0.1527777778,1.164845494319804
0.0866666667,0.1576388889,1.2504948863467926
0.0866666667,0.1625,1.336330513851629
0.0866666667,0.1673611111,1.5752238490631476
0.0866666667,0.1722222222,1.662121851939397
0.0866666667,0.1770833333,1.796745480703256
0.0866666667,0.1819444444,1.9964769852169242
0.0866666667,0.1868055556,2.23643310168236
0.0866666667,0.1916666667,2.2844134508490126
0.0866666667,0.1965277778,2.4666783843091906
0.0866666667,0.2013888889,2.650211693997952
0.0866666667,0.20625,2.76390406216622
0.0866666667,0.2111111111,2.890578628136456
0.0866666667,0.2159722222,3.0754110916364867
0.0866666667,0.2208333333,3.25704034576162
0.0866666667,0.2256944444,3.2730260607615467
0.0866666667,0.2305555556,3.4355842477997935
0.0866666667,0.2354166667,3.6647623249732213
0.0866666667,0.2402777778,3.7468741764939906
0.0866666667,0.2451388889,3.8570770864827018
0.0866666667,0.25,4.0370304712248135
0.0883333333,0.075,12.874663333902737
0.0883333333,0.0798611111,12.571106947980692
0.0883333333,0.0847222222,6.664694027275586
0.0883333333,0.0895833333,1.804208576499619
0.0883333333,0.0944444444,0.529229056782472
0.0883333333,0.0993055556,0.03524719936936309
0.0883333333,0.1041666667,0.12220745822319551
0.0883333333,0.1090277778,0.09676361811898487
0.0883333333,0.1138888889,0.0029953649645938748
0.0883333333,0.11875,0.14622153791208875
0.0883333333,0.1236111111,0.2715431179798679
0.0883333333,0.1284722222,0.2601123420916783
0.0883333333,0.1333333333,0.4610610763194529
0.0883333333,0.1381944444,0.8539709427925528
0.0883333333,0.1430555556,0.8075656138848115
0.0883333333,0.1479166667,0.8960658684385083
0.0883333333,0.1527777778,1.2686967045102195
0.0883333333,0.1576388889,1.1956227713939394
0.0883333333,0.1625,1.402134597492472
0.0883333333,0.1673611111,1.6785170086593681
0.0883333333,0.1722222222,1.7514257201962848
0.0883333333,0.1770833333,1.8022259325043062
0.0883333333,0.1819444444,2.011756975707338
0.0883333333,0.1868055556,2.2635571319912358
0.0883333333,0.1916666667,2.2978351008025335
0.0883333333,0.1965277778,2.47833135538051
0.0883333333,0.2013888889,2.6606808282745233
0.0883333333,0.20625,2.7441759725901744
0.0883333333,0.2111111111,2.901076928763166
0.0883333333,0.2159722222,3.055069771654159
0.0883333333,0.2208333333,3.2864753737382353
0.0883333333,0.2256944444,3.296429707075192
0.0883333333,0.2305555556,3.4783173274686745
0.0883333333,0.2354166667,3.6841055209362175
0.0883333333,0.2402777778,3.760840022203772
0.0883333333,0.2451388889,3.9129775538430343
0.0883333333,0.25,4.019934294750461
0.09,0.075,13.045106705698997
0.09,0.0798611111,12.866874684097032
0.09,0.0847222222,7.985682399134344
0.09,0.0895833333,2.8556625571383827
0.09,0.0944444444,1.7411878280046813
0.09,0.0993055556,0.5727538467002056
0.09,0.1041666667,0.43007672690691534
0.09,0.1090277778,0.36429322761076394
0.09,0.1138888889,0.2983350341733709
0.09,0.11875,0.342934249132224
0.09,0.1236111111,0.4859070304833195
0.09,0.1284722222,0.4378910433544303
0.09,0.1333333333,0.6810797302982916
0.09,0.1381944444,0.9020440435740096
0.09,0.1430555556,0.7994161342242422
0.09,0.1479166667,1.0849727960673698
0.09,0.1527777778,1.3277649147435062
0.09,0.1576388889,1.3776498154070762
0.09,0.1625,1.4114618393763456
0.09,0.1673611111,1.6752505280587087
0.09,0.1722222222,1.7875176115433078
0.09,0.1770833333,1.925620489462876
0.09,0.1819444444,2.075511757917087
0.09,0.1868055556,2.370880859293631
0.09,0.1916666667,2.3233584305878416
0.09,0.1965277778,2.529183644841984
0.09,0.2013888889,2.7590377319918162
0.09,0.20625,2.8091518364683674
0.09,0.2111111111,2.9176418776413455
0.09,0.2159722222,3.119565181178761
0.09,0.2208333333,3.3652866439838247
0.09,0.2256944444,3.359858855127671
0.09,0.2305555556,3.5321387540853677
0.09,0.2354166667,3.733915652126896
0.09,0.2402777778,3.8216118779970225
0.09,0.2451388889,3.921507069508855
0.09,0.25,4.101456801268737
0.0916666667,0.075,12.984942161260118
0.0916666667,0.0798611111,13.181461982083409
0.0916666667,0.0847222222,10.217428498967134
0.0916666667,0.0895833333,5.076340453311993
0.0916666667,0.0944444444,3.0061874431038627
0.0916666667,0.0993055556,0.4381631013591974
0.0916666667,0.1041666667,0.4856562952522836
0.0916666667,0.1090277778,0.35016642532885495
0.0916666667,0.1138888889,0.22090810470391203
0.0916666667,0.11875,0.5739556424674384
0.0916666667,0.1236111111,0.6979406840810196
0.0916666667,0.1284722222,0.6859112895321242
0.0916666667,0.1333333333,0.8414646256289117
0.0916666667,0.1381944444,1.1607298521417186
0.0916666667,0.1430555556,1.1506325021666701
0.0916666667,0.1479166667,1.3682909155428082
0.0916666667,0.1527777778,1.6394843940398265
0.0916666667,0.1576388889,1.595932710653728
0.0916666667,0.1625,1.76437432374161
0.0916666667,0.1673611111,2.03488244087582
0.0916666667,0.1722222222,2.081757820882104
0.0916666667,0.1770833333,2.1464152190835835
0.0916666667,0.1819444444,2.2763518990403457
0.0916666667,0.1868055556,2.4220658090676275
0.0916666667,0.1916666667,2.463381681919724
0.0916666667,0.1965277778,2.6334520808248367
0.0916666667,0.2013888889,2.799129766363131
0.0916666667,0.20625,2.8708747550412
0.0916666667,0.2111111111,3.0308845554197696
0.0916666667,0.2159722222,3.1987938156045
0.0916666667,0.2208333333,3.4306722225233144
0.0916666667,0.2256944444,3.4606508657199733
0.0916666667,0.2305555556,3.631717345071245
0.0916666667,0.2354166667,3.831811154539327
0.0916666667,0.2402777778,3.8730639697325135
0.0916666667,0.2451388889,4.01617835540649
0.0916666667,0.25,4.168580014479884
0.0933333333,0.075,13.06862721098772
0.0933333333,0.0798611111,13.07070350308945
0.0933333333,0.0847222222,12.752818456025206
0.0933333333,0.0895833333,7.936127843571171
0.0933333333,0.0944444444,2.9696839101658994
0.0933333333,0.0993055556,0.06022825072758976
0.0933333333,0.1041666667,0.31222686934927774
0.0933333333,0.1090277778,0.20183877851194013
0.0933333333,0.1138888889,0.19086972434750532
0.0933333333,0.11875,0.3986368305229245
0.0933333333,0.1236111111,0.6180761220438343
0.0933333333,0.1284722222,0.6234871162492089
0.0933333333,0.1333333333,0.7804685872254638
0.0933333333,0.1381944444,1.0796354876362617
0.0933333333,0.1430555556,1.08568170748793
0.0933333333,0.1479166667,1.3112898225506358
0.0933333333,0.1527777778,1.5794041088812327
0.0933333333,0.1576388889,1.560390114161868
0.0933333333,0.1625,1.7532931661846072
0.0933333333,0.1673611111,1.965123913218358
0.0933333333,0.1722222222,2.0853237487497487
0.0933333333,0.1770833333,2.1902129535559482
0.0933333333,0.1819444444,2.3800818980977745
0.0933333333,0.1868055556,2.656210899438103
0.0933333333,0.1916666667,2.62108571627999
0.0933333333,0.1965277778,2.817611319523733
0.0933333333,0.2013888889,3.046086044170117
0.0933333333,0.20625,3.121389379017081
0.0933333333,0.2111111111,3.226961574369358
0.0933333333,0.2159722222,3.4281583878388604
0.0933333333,0.2208333333,3.6471756391480565
0.0933333333,0.2256944444,3.6421820295365555
0.0933333333,0.2305555556,3.810834946762242
0.0933333333,0.2354166667,4.001619461336489
0.0933333333,0.2402777778,4.10722925123253
0.0933333333,0.2451388889,4.215394035408906
0.0933333333,0.25,4.471972428795405
0.095,0.075,13.287412826174943
0.095,0.0798611111,13.043314073825321
0.095,0.0847222222,12.954094269017988
0.095,0.0895833333,9.540870258241013
0.095,0.0944444444,3.3609321793801588
0.095,0.0993055556,0.4344309136487814
0.095,0.1041666667,0.46345094874916487
0.095,0.1090277778,0.3611862410887368
0.095,0.1138888889,0.20910210288863998
0.095,0.11875,0.5561546214195667
0.095,0.1236111111,0.6922595309446186
0.095,0.1284722222,0.6711449842199066
0.095,0.1333333333,0.8049588336600617
0.095,0.1381944444,1.1990976825607755
0.095,0.1430555556,1.1215632817970262
0.095,0.1479166667,1.283733804312126
0.095,0.1527777778,1.5985819202972718
0.095,0.1576388889,1.5597460261969684
0.095,0.1625,1.7509147930441136
0.095,0.1673611111,1.9806315803910557
0.095,0.1722222222,2.104125159357449
0.095,0.1770833333,2.2075877116594333
0.095,0.1819444444,2.4133036402396053
0.095,0.1868055556,2.644852638183761
0.095,0.1916666667,2.6842060821446854
0.095,0.1965277778,2.8440542331820917
0.095,0.2013888889,3.064896102091775
0.095,0.20625,3.142017594093376
0.095,0.2111111111,3.2377622758810274
0.095,0.2159722222,3.4270660030378073
0.095,0.2208333333,3.69907596871074
0.095,0.2256944444,3.6917242666380528
0.095,0.2305555556,3.832886041921702
0.095,0.2354166667,4.094297217615424
0.095,0.2402777778,4.184463479863582
0.095,0.2451388889,4.214653876640611
0.095,0.25,4.380950479262078
0.0966666667,0.075,13.193297893895036
0.0966666667,0.0798611111,13.302909031828094
0.0966666667,0.0847222222,13.489377385108124
0.0966666667,0.0895833333,11.107081760047746
0.0966666667,0.0944444444,4.310992290890874
0.0966666667,0.0993055556,1.4822487902975312
0.0966666667,0.1041666667,0.9453542474716168
0.0966666667,0.1090277778,0.8894297956994529
0.0966666667,0.1138888889,0.6211428943250776
0.0966666667,0.11875,0.7084046241541347
0.0966666667,0.1236111111,0.8717986520286302
0.0966666667,0.1284722222,0.8005166225281896
0.0966666667,0.1333333333,1.047870490603213
0.0966666667,0.1381944444,1.3265783152320023
0.0966666667,0.1430555556,1.2646675219168826
0.0966666667,0.1479166667,1.426195805283628
0.0966666667,0.1527777778,1.7136866078142723
0.0966666667,0.1576388889,1.6876257909688743
0.0966666667,0.1625,1.7907834130960576
0.0966666667,0.1673611111,2.090219335209401
0.0966666667,0.1722222222,2.1600923046585283
0.0966666667,0.1770833333,2.286396624857338
0.0966666667,0.1819444444,2.474674955982302
0.0966666667,0.1868055556,2.7117220143735756
0.0966666667,0.1916666667,2.732200185810846
0.0966666667,0.1965277778,2.9159374079767275
0.0966666667,0.2013888889,3.135444908879231
0.0966666667,0.20625,3.2119488985278695
0.0966666667,0.2111111111,3.3215993047867314
0.0966666667,0.2159722222,3.469283868643883
0.0966666667,0.2208333333,3.7666051635971676
0.0966666667,0.2256944444,3.712215327396822
0.0966666667,0.2305555556,3.927296853532946
0.0966666667,0.2354166667,4.154377714327004
0.0966666667,0.2402777778,4.2058883643572225
0.0966666667,0.2451388889,4.292541059127672
0.0966666667,0.25,4.462435908747264
0.0983333333,0.075,13.197230718218277
0.0983333333,0.0798611111,13.199791806985777
0.0983333333,0.0847222222,13.361593069228967
0.0983333333,0.0895833333,13.256567207277648
0.0983333333,0.0944444444,6.347315814720366
0.0983333333,0.0993055556,3.557657028651429
0.0983333333,0.1041666667,1.4629310635877806
